17, 300
927, 699
849, 621
205, 378
17, 189
127, 300
660, 589
95, 378
927, 810
394, 410
17, 33
738, 621
927, 589
17, 410
849, 777
283, 410
771, 699
849, 511
95, 111
283, 300
849, 888
95, 222
205, 488
927, 966
771, 589
316, 378
582, 510
95, 488
127, 410
205, 222
660, 699
173, 300
127, 189
959, 621
738, 511
959, 888
17, 456
205, 111
817, 699
927, 543
959, 777
849, 667
316, 488
17, 566
49, 378
849, 732
205, 332
17, 144
49, 111
127, 33
173, 410
927, 433
660, 543
361, 378
95, 267
959, 511
927, 855
95, 332
738, 777
127, 456
817, 589
283, 456
49, 222
771, 810
582, 621
205, 267
693, 621
771, 543
17, 79
738, 667
361, 488
628, 621
394, 456
238, 300
49, 488
173, 189
550, 589
472, 443
472, 489
881, 699
394, 300
283, 189
738, 888
927, 920
628, 510
238, 410
817, 810
127, 566
959, 732
127, 144
693, 511
738, 732
959, 667
316, 332
582, 556
173, 456
394, 521
771, 966
504, 477
817, 543
660, 810
316, 222
895, 621
49, 267
173, 33
251, 378
550, 478
881, 589
49, 332
660, 478
881, 810
771, 433
17, 345
127, 79
817, 966
927, 654
283, 33
895, 888
895, 777
283, 566
17, 677
504, 522
426, 489
771, 855
316, 111
17, 254
706, 589
173, 566
316, 267
849, 400
927, 745
238, 189
895, 511
17, 521
238, 456
927, 478
283, 521
881, 966
95, 599
251, 488
173, 144
693, 667
706, 699
817, 433
362, 332
927, 322
283, 144
693, 777
849, 465
881, 543
63, 300
127, 345
660, 433
817, 855
205, 599
660, 966
394, 189
440, 410
95, 534
771, 478
95, 644
127, 521
127, 254
550, 543
615, 589
160, 378
849, 355
771, 920
205, 534
628, 667
251, 222
361, 222
849, 842
771, 654
283, 345
95, 157
959, 400
849, 933
895, 667
173, 79
582, 667
95, 66
362, 443
895, 732
693, 888
660, 654
660, 855
316, 443
881, 433
803, 621
472, 378
959, 355
238, 33
693, 732
251, 332
628, 556
771, 745
63, 189
817, 920
881, 855
959, 465
283, 79
205, 443
973, 699
738, 556
426, 378
63, 410
361, 267
251, 111
849, 556
205, 157
738, 400
283, 254
628, 777
49, 599
238, 566
127, 677
706, 543
361, 111
173, 345
173, 521
160, 222
550, 699
160, 488
582, 777
959, 842
205, 644
205, 66
63, 33
394, 33
959, 934
738, 465
817, 653
817, 478
49, 644
160, 111
426, 443
173, 254
394, 345
49, 534
348, 410
582, 732
238, 144
881, 920
251, 267
817, 745
440, 521
628, 732
582, 888
660, 920
803, 511
660, 745
394, 566
973, 810
17, 722
95, 443
628, 888
49, 157
329, 410
706, 810
49, 65
803, 777
63, 456
394, 144
973, 966
973, 589
992, 699
238, 521
95, 755
784, 621
738, 842
160, 332
803, 888
693, 556
927, 277
316, 534
615, 699
316, 599
615, 543
738, 933
160, 267
959, 244
238, 79
440, 456
881, 654
238, 345
63, 566
17, 833
803, 667
550, 810
849, 244
63, 144
881, 745
17, 235
329, 300
881, 478
992, 810
348, 300
738, 355
173, 677
849, 576
771, 322
238, 254
394, 79
17, 612
973, 543
959, 556
472, 111
927, 764
550, 523
895, 400
95, 423
992, 966
205, 424
17, 787
803, 732
472, 222
49, 755
784, 511
63, 79
394, 254
817, 322
706, 966
82, 300
141, 378
992, 589
706, 433
927, 387
895, 465
706, 478
849, 823
472, 267
550, 966
615, 478
348, 456
49, 442
973, 433
316, 157
440, 300
927, 166
95, 176
973, 856
784, 777
550, 654
895, 355
693, 400
693, 465
881, 322
895, 842
316, 66
472, 332
329, 456
127, 722
127, 235
738, 575
895, 934
927, 212
706, 855
205, 176
362, 534
660, 634
973, 920
959, 576
784, 888
283, 677
205, 755
141, 222
784, 667
426, 332
992, 543
706, 653
251, 599
82, 189
251, 443
141, 488
141, 111
550, 855
518, 556
