{1513.7176944393236, 2122.5653303991535}
{1547.9843556615276, 2106.580434089318}
{1485.2124165990401, 2149.5287897578264}
{1488.263296627135, 2092.326649313066}
{1474.8418193690864, 2131.385403540699}
{1521.4402588762957, 2082.356968952947}
{1526.2881156659, 2163.0190221742077}
{1555.9227395387572, 2129.6773103952214}
{1591.4168801595542, 2123.6448256241406}
{1473.829785883216, 2189.8089779084376}
{1435.1190657365873, 2118.6672643423435}
{1443.881913067103, 2160.000862481099}
{1445.74920363062, 2079.993511968301}
{1552.1514165730196, 2051.5430305503774}
{1516.1762435221613, 2203.7999188795447}
{1553.1709233140593, 2193.633948620374}
{1582.9985201113461, 2078.976690475158}
{1585.855413044142, 2162.781992560399}
{1475.4069844797039, 2049.1605477272647}
{1515.1172905567757, 2039.4600113299798}
{1542.3238803107658, 2228.038227035728}
{1484.268976754347, 2229.1588318549775}
{1405.6344056148737, 2149.364460535825}
{1435.3330850828904, 2201.941940942855}
{1595.7782279795506, 2199.1956837742264}
{1404.531502471925, 2091.676405908742}
{1624.356131919816, 2153.3078400850973}
{1487.0092726632386, 2010.7093781992446}
{1432.1316495852918, 2040.7053979837622}
{1545.082230039739, 2010.5805514467631}
{1597.6277204243281, 2041.5192414254439}
{1406.2860417453767, 2171.218255770095}
{1630.753726735126, 2107.7082293281583}
{1448.7562736334673, 2022.4465085229153}
{1503.5807736903132, 2243.897499355439}
{1615.9287469315104, 2052.8722680817264}
{1627.0810482058057, 2173.2334643416502}
{1444.2070053449556, 2240.5203272185195}
{1651.8430995701642, 2119.8711889464753}
{1395.4777113214286, 2048.1395242789895}
{1373.568151447242, 2122.2627687522036}
{1584.7658578619348, 2000.8257624021503}
{1586.2547767299427, 2244.0510036082674}
{1516.3882805171258, 1979.7273689324236}
{1367.12992583933, 2161.9720963874684}
{1406.9645541599261, 2231.1250734038995}
{1662.9889852686442, 2159.0378897136356}
{1554.9539189570817, 2271.1945732089166}
{1365.3543956151884, 2079.357087487129}
{1406.7875055170114, 2010.481340443419}
{1474.3890475052076, 2272.589554059154}
{1624.9350799313304, 2231.368077698585}
{1477.9104900882073, 1969.895414652969}
{1625.096984428448, 2011.2849169693238}
{1553.6941644908509, 1969.84429059216}
{1665.8503011340417, 2079.2264874114267}
{1376.2481141434373, 2201.6054779160727}
{1654.23329517323, 2197.5407554614126}
{1515.2455932115038, 2282.096071820496}
{1435.724136101555, 1981.4496744281043}
{1654.6019605333192, 2039.4730289364882}
{1340.494757984605, 2129.0036445308933}
{1367.8163828850759, 2021.6879556434633}
{1433.4897948128178, 2281.023746425472}
{1595.784432249813, 2281.2625252159746}
{1614.5383590345996, 2270.2175190217213}
{1693.761845752451, 2130.573066285812}
{1615.0459775062343, 1970.7841877298106}
{1505.9403452250444, 1938.1386150236685}
{1688.123901540584, 2188.113978128934}
{1338.074328610794, 2191.3952052453287}
{1338.8228987593764, 2050.7938409207954}
{1367.2199637717108, 2242.232630436927}
{1662.9344719592289, 2003.7278545269528}
{1325.9395679671647, 2088.7336181838464}
{1394.9844112176354, 2271.995176459817}
{1465.728458410274, 2307.9320081102974}
{1664.3601508780316, 2241.321847370492}
{1488.8468071719747, 2313.2259885488315}
{1326.8680643563707, 2170.2891095509967}
{1704.4916838703823, 2092.0976847619218}
{1546.2102213372914, 2313.338982016146}
{1392.9479483789423, 1970.2221738604949}
{1585.6184400659263, 1941.2396887230775}
{1445.677328336802, 1939.6682059221935}
{1695.692500915322, 2051.9530357060835}
{1637.1134931139688, 1970.7979560718138}
{1543.46245514658, 1928.7855397501366}
{1697.7443847523346, 2214.124231311884}
{1358.7384939126018, 1980.341888309654}
{1476.6215556173515, 1914.262015408793}
{1721.8000292224337, 2161.1627066292476}
{1654.6684715092285, 2282.319846337376}
{1589.255572133332, 2322.4934557883494}
{1725.0720802667638, 2079.866457377868}
{1404.2192604503246, 2308.788082448946}
{1407.517459375846, 1934.0552257675313}
{1326.1647126090697, 2232.3878878154524}
{1327.6967212076709, 2010.0359486451785}
{1296.4, 2115.5}
{1513.1358033462448, 2341.309604773939}
{1514.7623636166622, 1903.4612806627952}
{1733.3237296068364, 2117.568278444851}
{1625.3557743137676, 2313.066335447951}
{1625.4948125268977, 1932.086665490412}
{1708.183066077037, 2013.23351017041}
{1297.41059909857, 2062.7079560036573}
{1297.4, 2198.5}
{1556.018247288607, 1896.1465996724833}
{1731.7530345979678, 2197.2185775822118}
{1475.1601217259063, 2350.027418058704}
{1434.574713437274, 2340.4081632712237}
{1368.3518587477888, 1941.979986692833}
{1365.1139290977094, 2300.976796243478}
{1337.7651613831347, 2274.4545561782465}
{1283.171745999122, 2083.5799682258516}
{1695.2798186339073, 1974.6631068108288}
{1733.4576996421176, 2041.5192036526607}
{1695.5057234912315, 2270.409381828561}
{1555.0804596202263, 2353.33263859622}
{1599.9596661428654, 1903.7652834780931}
{1473.8429119478133, 1890.7300961461103}
{1434.3362208921062, 1900.681643337603}
{1665.4533519121671, 1942.1960354519483}
{1397.0881322089974, 1913.6745056112024}
{1723.9683595798276, 2236.893034101571}
{1613.9343672697546, 2348.447544304451}
{1286.2066101932676, 2020.9454191934326}
{1331.0588491828662, 1952.7490646816823}
{1546.792766991798, 1872.7292251171546}
{1764.7730668749214, 2092.455908698785}
{1288.245640014441, 2240.6639729350577}
{1764.2817808872571, 2169.888100478909}
{1502.7550572840946, 2379.6018332408876}
{1299.7098805453647, 1978.1628096655108}
{1395.4197233391849, 2352.308563820407}
{1772.032531260082, 2130.265207982115}
{1654.0512178542442, 2340.0356585503255}
{1506.4761104339716, 1860.1827457114202}
{1259.6669077227666, 2052.6011778038564}
{1655.8498992480684, 1900.2238777645457}
{1738.7675964790265, 1983.0617821528394}
{1327.5595865999508, 2312.799630384083}
{1581.0804596202263, 2380.33263859622}
{1705.4640593450429, 2308.1968838996854}
{1326.0560537304843, 1931.69294422484}
{1260.4, 2210.}
{1759.469494171776, 2229.5310396282416}
{1543.4, 2389.5}
{1446.1288699980219, 2382.6393023048763}
{1298.8503039058053, 2284.840853782118}
{1446.6688276767597, 1861.5958874375963}
{1585.6867262820774, 1862.6164873322518}
{1245.223478997762, 2092.751102850935}
{1354.1851156257028, 2341.2880765509412}
{1735.0292413286802, 2279.5498358568384}
{1707.0829846088127, 1931.8210057281683}
{1357.3073503296348, 1900.2952588383368}
{1408.5843935289738, 1871.5062284238295}
{1632.2355208779584, 1877.1327311196103}
{1776.4756122488807, 2048.216544589031}
{1765.4805715938903, 2012.3846150224579}
{1792.8799602068127, 2121.0280667723696}
{1470.8605691865023, 2405.635839493889}
{1790.5571784739984, 2198.5316336577844}
{1405.503785893346, 2388.5290295976083}
{1289.4506592588732, 1943.0209572727213}
{1248.5146489044087, 2010.9645430819432}
{1623.9411588987532, 2389.8405662025207}
{1693.528652014667, 2349.8235613641127}
{1801.9813950180512, 2159.208247206206}
{1286.9194766647363, 2304.413813740349}
{1561.4991619381103, 1835.5068183301184}
{1336.729493107255, 2354.2002306471345}
{1263.0814755268811, 1970.113834411181}
{1696.8776934388181, 1893.304314347568}
{1477.2728636038185, 1831.0949969983571}
{1805.0108556747764, 2079.294064069247}
{1748.237722597539, 1943.8798871507272}
{1258.5705907802471, 2271.039878231174}
{1218.223478997762, 2118.751102850935}
{1769.920246863099, 2270.045802591851}
{1512.9331717252498, 2418.272398983232}
{1663.4403059338376, 2377.7070114383655}
{1365.6694744624501, 2380.9254853085404}
{1668.3874348512481, 1866.527430185049}
{1369.4512688036916, 1859.8716864582752}
{1218.3528408515149, 2061.967941978493}
{1570.0576762760122, 2418.993890056132}
{1776.3797723940863, 1972.856628956407}
{1518.1383115072915, 1817.2929098799364}
{1732.0745287044501, 2338.2707584917157}
{1229.3813329179538, 2239.166421987863}
{1432.700738919248, 2419.200493166755}
{1591.8943550161252, 2420.7935008788722}
{1799.5591969491256, 2238.3599511884595}
{1296.3814904336355, 2341.553290555289}
{1213.679622410904, 2196.81423285462}
{1297.4385860369268, 1900.1145393157844}
{1807.3962347634047, 2020.492717485177}
{1392.784701891883, 2409.054050040916}
{1763.410108427389, 2307.9787711098706}
{1638.1617767504104, 1837.2121462954979}
{1599.55909284687, 1823.2494093925677}
{1436.9549043559969, 1820.2500356880569}
{1328.0575018356617, 1870.8951604916697}
{1737.9691083764649, 1903.2488453605301}
{1249.6975923576092, 1952.5207234068234}
{1396.5521859263633, 1830.7752378849846}
{1709.9128492811383, 1874.164365391749}
{1830.558564233202, 2130.717314129992}
{1765.6291070612888, 1927.709241989082}
{1211.8138933016926, 2019.1682439463452}
{1831.0149594861105, 2190.3686604267346}
{1220.9617298834914, 1980.6080171257418}
{1246.4695536561244, 2309.3833963963243}
{1459.4964212227703, 2445.4049339542858}
{1719.3970906577501, 2377.290077881945}
{1542.056907475815, 2449.3901801502493}
{1651.3584620829859, 2420.5314179495585}
{1701.7260666023876, 2391.8164593401652}
{1186.5516388076285, 2093.569591307462}
{1262.5883270791564, 1910.3279978634228}
{1326.834690081004, 2393.7803716911}
{1835.7255363389681, 2049.5266976388402}
{1187.4, 2174.}
{1657.9638252536738, 1825.2548965688443}
{1547.749440131881, 1793.517465883931}
{1841.9202677417152, 2168.6298444539725}
{1798.729372970724, 2295.1419434040267}
{1490.656275117355, 1789.957969754981}
{1219.5488802862214, 2281.1101650309133}
{1846.4290614273445, 2089.8705447387088}
{1818.93378868303, 1983.8390356988996}
{1352.750040661269, 2416.837476951493}
{1177.6700294341447, 2132.0308317827635}
{1500.2081873631892, 2458.8386047751615}
{1698.1264584374921, 1836.9078673357617}
{1358.9298928218348, 1819.406180973895}
{1180.3114987654512, 2050.0215751808437}
{1805.5822179937988, 1944.3889153592393}
{1582.7389722550688, 2458.1264071442683}
{1509.5583323810943, 1779.1373110638588}
{1619.1096786690814, 2449.53163552378}
{1840.2051013160599, 2229.458345717241}
{1187.4, 2231.}
{1255.7912549704533, 2350.374358010234}
{1403.168733698721, 2448.8823992037896}
{1773.9454488439542, 2349.3571033727085}
{1443.3436167981085, 2460.8348060600724}
{1631.2400331207973, 1795.5646852185464}
