17, 566
472, 111
927, 566
849, 111
17, 943
394, 566
927, 943
472, 488
205, 111
660, 566
394, 943
849, 488
17, 33
472, 378
472, 755
17, 189
17, 833
17, 300
660, 943
927, 33
849, 378
849, 755
95, 111
927, 189
927, 833
927, 300
205, 488
394, 33
472, 644
394, 189
582, 111
394, 833
394, 300
283, 566
205, 378
660, 33
849, 644
205, 755
550, 566
660, 189
660, 833
660, 300
95, 488
738, 111
127, 566
283, 943
550, 943
95, 378
582, 488
205, 644
95, 755
127, 943
771, 566
582, 378
582, 755
283, 33
738, 488
550, 33
283, 189
95, 644
283, 833
771, 943
283, 300
17, 456
472, 865
550, 189
550, 833
17, 677
550, 300
127, 33
738, 378
316, 111
738, 755
849, 865
927, 456
127, 189
127, 833
582, 644
927, 677
127, 300
394, 456
17, 410
394, 677
771, 33
472, 911
472, 222
738, 644
771, 189
205, 865
771, 833
771, 300
927, 410
660, 456
316, 488
849, 911
660, 677
849, 222
394, 410
959, 111
316, 378
316, 755
95, 865
660, 410
205, 911
205, 222
472, 267
582, 865
316, 644
283, 456
959, 488
849, 267
550, 456
283, 677
504, 566
361, 111
550, 677
95, 911
95, 222
173, 566
127, 456
738, 865
959, 378
959, 755
127, 677
504, 943
582, 911
17, 722
582, 222
205, 267
283, 410
173, 943
550, 410
927, 722
771, 456
361, 488
49, 111
816, 566
771, 677
127, 410
959, 644
738, 911
738, 222
628, 111
394, 722
504, 33
361, 378
95, 267
361, 755
504, 833
504, 189
817, 943
173, 33
504, 300
316, 865
660, 722
771, 410
173, 189
173, 833
173, 300
582, 267
49, 488
17, 79
361, 644
628, 488
927, 79
49, 378
817, 33
49, 755
738, 267
316, 911
817, 833
816, 189
316, 222
628, 378
816, 300
394, 79
628, 755
693, 111
472, 598
959, 865
283, 722
660, 79
550, 722
49, 644
849, 598
472, 534
127, 722
628, 644
849, 534
17, 787
959, 911
693, 488
316, 267
205, 598
17, 143
504, 456
959, 222
361, 865
927, 787
771, 722
504, 677
173, 456
927, 143
238, 566
693, 378
205, 534
693, 755
173, 677
283, 79
550, 79
394, 787
17, 989
394, 143
95, 598
127, 79
504, 410
238, 943
927, 989
362, 911
660, 787
817, 456
49, 865
361, 222
582, 598
660, 143
173, 410
95, 534
693, 644
959, 267
394, 989
816, 677
472, 332
628, 865
582, 534
771, 79
849, 332
660, 989
238, 33
49, 911
738, 598
881, 566
817, 410
238, 189
238, 833
238, 300
49, 222
628, 911
738, 534
283, 787
440, 566
361, 267
881, 943
550, 787
205, 332
628, 222
550, 143
283, 143
127, 787
127, 143
440, 943
693, 865
283, 989
550, 989
17, 345
95, 332
881, 33
316, 598
49, 267
426, 111
504, 722
127, 989
881, 833
771, 787
881, 189
927, 345
881, 300
582, 332
771, 143
173, 722
628, 267
316, 534
440, 33
895, 111
440, 833
394, 345
693, 911
440, 189
440, 300
693, 222
771, 989
251, 111
426, 488
738, 332
660, 345
959, 598
817, 722
238, 456
504, 79
895, 488
426, 378
238, 677
426, 755
959, 534
472, 800
173, 79
895, 378
472, 975
895, 755
251, 488
849, 800
238, 410
693, 267
362, 598
849, 975
